venue,address,country,latitude,longitude,humandate,humantime,startdate,enddate,instructor,helper,carpentry,curriculum,title,slug,flavor
"Bibliotheek UvA/HvA, Potgieterzaal/Vondelzaal","Singel 425, 1012 WP Amsterdam","Netherlands",52.3676855,4.8897127,"April 04 & April 11, 2023",9:30 - 17:00 CEST,2023-04-03T22:00:00Z,2023-04-10T22:00:00Z,"Sven van der Burg, Ole Mussmann",,ds,ds-intermediate-python,"FAIR principles, Software Management Plans, and best practices for research software development",2023-04-04-ds-fair-smp-advanced-python-UvA,NA
